step,train_loss,train_acc,dev_loss,dev_acc
0,2.2955920696258545,0.097,2.3014516830444336,0.10285714285714286
100,0.6840345859527588,0.81825,0.5285679697990417,0.81
200,0.4989161789417267,0.848,0.46752288937568665,0.8344285714285714
300,0.30573445558547974,0.86275,0.4023292362689972,0.8574285714285714
400,0.2830333113670349,0.891,0.35001206398010254,0.878
500,0.24828195571899414,0.8845,0.3378032147884369,0.8801428571428571
600,0.3068621754646301,0.88725,0.3253002464771271,0.8842857142857142
700,0.2047911286354065,0.8935,0.3168715238571167,0.8901428571428571
800,0.22251035273075104,0.895,0.3097262978553772,0.8881428571428571
900,0.2722235918045044,0.90575,0.2947757840156555,0.895
1000,0.31416749954223633,0.9095,0.2850405275821686,0.8988571428571429
1100,0.3024400472640991,0.902,0.2814340591430664,0.9034285714285715
1200,0.2447938472032547,0.90675,0.2696762681007385,0.9005714285714286
1300,0.30815547704696655,0.90975,0.27555108070373535,0.9027142857142857
1400,0.18753091990947723,0.9155,0.26049700379371643,0.9067142857142857
1500,0.33255934715270996,0.92125,0.2579595148563385,0.9077142857142857
1600,0.17194488644599915,0.91775,0.24907748401165009,0.911
1700,0.31935665011405945,0.9195,0.2541097402572632,0.9092857142857143
1800,0.32843008637428284,0.9105,0.26268327236175537,0.9075714285714286
1900,0.33050647377967834,0.91875,0.2660047113895416,0.9042857142857142
2000,0.274724543094635,0.9255,0.24379073083400726,0.9138571428571428
2100,0.294151246547699,0.92375,0.24896526336669922,0.9092857142857143
2200,0.11757159233093262,0.923,0.25360459089279175,0.9094285714285715
2300,0.3206371068954468,0.91875,0.253915935754776,0.909
2400,0.27419325709342957,0.92475,0.2428269386291504,0.9131428571428571
2500,0.25573909282684326,0.9295,0.23940128087997437,0.9131428571428571
2600,0.18591125309467316,0.92425,0.24713534116744995,0.9132857142857143
2700,0.17141662538051605,0.9235,0.26535847783088684,0.9041428571428571
2800,0.09830977767705917,0.9355,0.2295486479997635,0.9175714285714286
2900,0.16276222467422485,0.9295,0.2407253533601761,0.9161428571428571
3000,0.24942722916603088,0.935,0.2304980456829071,0.9215714285714286
3100,0.07813602685928345,0.9295,0.23869004845619202,0.9171428571428571
3200,0.1990990787744522,0.93525,0.2266572266817093,0.9204285714285714
3300,0.2239793986082077,0.93625,0.23281604051589966,0.9177142857142857
3400,0.3002520799636841,0.938,0.24606171250343323,0.9148571428571428
3500,0.14025944471359253,0.93625,0.2345825433731079,0.9121428571428571
3600,0.18492329120635986,0.9175,0.27770471572875977,0.8981428571428571
3700,0.1807429939508438,0.93875,0.2302752286195755,0.917
3800,0.203206405043602,0.946,0.23116996884346008,0.9165714285714286
3900,0.24420689046382904,0.93675,0.23375675082206726,0.9167142857142857
4000,0.12163979560136795,0.94375,0.23925718665122986,0.9144285714285715
4100,0.07823417335748672,0.94825,0.24194717407226562,0.9171428571428571
4200,0.1367185264825821,0.941,0.23998068273067474,0.913
4300,0.21524100005626678,0.94425,0.2264513224363327,0.923
4400,0.17485973238945007,0.9375,0.23411990702152252,0.9168571428571428
4500,0.14538262784481049,0.93875,0.25152432918548584,0.9167142857142857
4600,0.14199723303318024,0.94975,0.2436734288930893,0.918
4700,0.2655372619628906,0.94625,0.23681975901126862,0.9172857142857143
4800,0.10843644291162491,0.94225,0.2628820240497589,0.9117142857142857
4900,0.19897828996181488,0.94475,0.23384162783622742,0.9178571428571428
